table_name,field_name,language,translation,record_id
stops,stop_name,ar,ميمرول بلازا,180101
stops,stop_name,ar,بوابة قرية الشحن,128101
stops,stop_name,ar,القرهود هيئة الطرق والمواصلات المبنى الرئيسي 1,652101
stops,stop_name,ar,القرهود مدرسة الخليج الوطنية,650101
stops,stop_name,ar,القرهود برنامج الشيخ زايد للإسكان 1,841501
stops,stop_name,ar,قرية البادية أ 1,737501
stops,stop_name,ar,"البادية, مساكن 1 و 8أ 2-2",864502
stops,stop_name,ar,"البادية, مساكن 1",152501
stops,stop_name,ar,البادية مدرسة ديرة الدولية 1,137501
stops,stop_name,ar,"البادية, مدخل 1",138501
stops,stop_name,ar,دوكامز رأس الخور 3,349001
stops,stop_name,ar,راس الخور مركز التجارة العالمي للإقامة,659101
stops,stop_name,ar,راس الخور سماري للإقامة,658101
stops,stop_name,ar,"البادية, مدخل 2",138502
stops,stop_name,ar,البادية مدرسة ديرة الدولية 2,137502
stops,stop_name,ar,"البادية, مساكن 2",152502
stops,stop_name,ar,"البادية, مساكن 1 و 8أ 2-1",864501
stops,stop_name,ar,قرية البادية أ 2,737502
stops,stop_name,ar,القرهود برنامج الشيخ زايد للإسكان 2,841502
stops,stop_name,ar,القرهود مدرسة كامبردج الدولية,768501
stops,stop_name,ar,القرهود الكلية الأمريكية في دبي,651101
stops,stop_name,ar,القرهود مدرسة النحو,837501
stops,stop_name,ar,القرهود هيئة الطرق والمواصلات المبنى الرئيسي 2,652102
stops,stop_name,ar,محطة حافلات مترو الإتحاد 3-1,373501
stops,stop_name,ar,ديرة - ميدان بني ياس 2,120002
stops,stop_name,ar,محطة حافلات مترو بني ياس,472501
stops,stop_name,ar,مدينة الغرير 1,601001
stops,stop_name,ar,محطة حافلات مترو الرقة أ 1,155001
stops,stop_name,ar,مسجد بورسعيد 1,154001
stops,stop_name,ar,محطة حافلات مترو سيتي سنتر 1-4,199004
stops,stop_name,ar,1 بورسعيد,153001
stops,stop_name,ar,مركز البخيت 1,152001
stops,stop_name,ar,مسجد بورسعيد 2,154002
stops,stop_name,ar,محطة حافلات مترو الرقة أ 2,155002
stops,stop_name,ar,مدينة الغرير 2,601002
stops,stop_name,ar,"هور العنز شرق , محطة حافلات مترو القيادة",218101
stops,stop_name,ar,"هور العنز شرق , مبنى دار الامان",217101
stops,stop_name,ar,محطة هور العنز شرق,214001
stops,stop_name,ar,الخبيصي المحطة القديمة,196001
stops,stop_name,ar,اوكسجين دبي 2,194002
stops,stop_name,ar,بلاستيك كنغارو 2,193002
stops,stop_name,ar,قرقاش للسيارات 2,192002
stops,stop_name,ar,مركز خدمة رينو 2,190002
stops,stop_name,ar,ديرة - شارع بني ياس 1,124001
stops,stop_name,ar,محطة السبخة للنقل البحري 2,126002
stops,stop_name,ar,بنك الأمارات الوطني دبي 1,104001
stops,stop_name,ar,سوق ديرة القديم 1,105001
stops,stop_name,ar,المكتبة العامة - الرأس,103001
stops,stop_name,ar,محطة حافلات مترو الراس 1,186101
stops,stop_name,ar,مستودع كالتكس للزيوت 1,449001
stops,stop_name,ar,حوض دبي الجاف 1,450001
stops,stop_name,ar,المحكمة التنفيذية 1,451001
stops,stop_name,ar,عيادة محبوبي 1,491001
stops,stop_name,ar,شارع الحضيبة 2,502002
stops,stop_name,ar,محطة حافلات السطوة 13,503013
stops,stop_name,ar,مسجد السطوة 2,238102
stops,stop_name,ar,مكتب بريد السطوة,460001
stops,stop_name,ar,مسجد السطوة 1,459001
stops,stop_name,ar,عيادة السطوة,501001
stops,stop_name,ar,شارع الحضيبة 1,502001
stops,stop_name,ar,المحكمة التنفيذية 2,451002
stops,stop_name,ar,حوض دبي الجاف 2,450002
stops,stop_name,ar,مستودع كالتكس للزيوت 2,449002
stops,stop_name,ar,محطة حافلات مترو الراس 2,186102
stops,stop_name,ar,سوق ديرة القديم 2,105002
stops,stop_name,ar,بنك الأمارات الوطني دبي 2,104002
stops,stop_name,ar,محطة السبخة للنقل البحري 1,126001
stops,stop_name,ar,ديرة - شارع بني ياس 2,221102
stops,stop_name,ar,فندق دبي انتركونتنتال,125001
stops,stop_name,ar,بلدية دبـي المركز الرئيسي,367501
stops,stop_name,ar,مركز خدمة رينو 1,190001
stops,stop_name,ar,قرقاش للسيارات 1,192001
stops,stop_name,ar,بلاستيك كنغارو 1,193001
stops,stop_name,ar,اوكسجين دبي 1,194001
stops,stop_name,ar,محطة حافلات مترو أبو هيل ب 1,196101
stops,stop_name,ar,هور العنز شرق حديقة أبو هيل,636501
stops,stop_name,ar,هور العنز شرق عيادة هور العنز الصحية,637501
stops,stop_name,ar,مكتبة هور العنز,215001
stops,stop_name,ar,محطة حافلات مترو سيتي سنتر 1-3,199003
stops,stop_name,ar,محطة حافلات سوق الذهب 4,100004
stops,stop_name,ar,المدينة العالمية - مركز الأعمال 1-1,322501
stops,stop_name,ar,المدينة العالمية - مركز الأعمال 1-2,322502
stops,stop_name,ar,نادي دبي للبولو,935001
stops,stop_name,ar,شارع زعبيل الثاني 1,119801
stops,stop_name,ar,فندق المركز التجاري العالمي 2,467002
stops,stop_name,ar,دوار السطوة 1,458001
stops,stop_name,ar,محطة حافلات السطوة 5,503005
stops,stop_name,ar,دوار السطوة 2,458002
stops,stop_name,ar,فندق المركز التجاري العالمي 1,467001
stops,stop_name,ar,شارع زعبيل الثاني 2,119802
stops,stop_name,ar,نادي دبي الريفي,790001
stops,stop_name,ar,شارع عدن -1,966001
stops,stop_name,ar,محطة حافلات عود ميثاء 3,209203
stops,stop_name,ar,سوبر ماركت مدينة شروق الشمس 2,467102
stops,stop_name,ar,عود ميثاء 17 أ شارع 1,444201
stops,stop_name,ar,المستشفى الامريكي 2,441002
stops,stop_name,ar,شارع عود ميثاء 2-2,123502
stops,stop_name,ar,شارع عود ميثاء 1-2,445002
stops,stop_name,ar,محطة حافلات مترو عود ميثاء 2,209102
stops,stop_name,ar,محطة حافلات مترو برجمان 3-2,401002
stops,stop_name,ar,أم هرير ريزيدنس 3,540501
stops,stop_name,ar,بناية بسمة,541501
stops,stop_name,ar,شارع 9,542501
stops,stop_name,ar,دوار الفهيدي 1,397001
stops,stop_name,ar,قرية التراث,544001
stops,stop_name,ar,متحف دبي,171501
stops,stop_name,ar,محطة بر دبي العبرة,545001
stops,stop_name,ar,بر دبي شارع النهدة 1,546001
stops,stop_name,ar,بر دبي شارع النهدة 2,547001
stops,stop_name,ar,محطة حافلات مترو برجمان 3-1,401001
stops,stop_name,ar,تقاطع الاذاعة,427001
stops,stop_name,ar,دوار مستشفى راشد 1,440001
stops,stop_name,ar,معارض السيارات المستعملة 2,344502
stops,stop_name,ar,كيبسونس,471501
stops,stop_name,ar,مركز توافق 1,495501
stops,stop_name,ar,شارع المنامة 5,405501
stops,stop_name,ar,مستشفى لطيفة,468001
stops,stop_name,ar,محطة حافلات الغبيبة 29,385029
stops,stop_name,ar,محطة حافلات مترو عود ميثاء 1,209101
stops,stop_name,ar,شارع عود ميثاء 1-1,445001
stops,stop_name,ar,شارع عود ميثاء 2-1,123501
stops,stop_name,ar,مدينة وافي 1,446001
stops,stop_name,ar,معارض السيارات المستعملة 1,344501
stops,stop_name,ar,سوق الخضار والفواكه 1,345501
stops,stop_name,ar,محطة حافلات عود ميثاء 4,209204
stops,stop_name,ar,شارع ام هرير - 2,430001
stops,stop_name,ar,"مدينة دبي للتعهيد, بنك أسكتلندا الملكي 2",300002
stops,stop_name,ar,"مدينة دبي للتعهيد , شركة العرب 2",299502
stops,stop_name,ar,"مدينة دبي للتعهيد , شركة العرب 1",299501
stops,stop_name,ar,مدينة دبي للتعهيد مجمع الشبا,321101
stops,stop_name,ar,مدينة دبي للتعهيد جامعة أميتي دبي 2,221502
stops,stop_name,ar,مدينة دبي الأكاديمية 2-1,333501
stops,stop_name,ar,مسجد واحة السيليكون 2,143502
stops,stop_name,ar,بناية أكسس 4,142501
stops,stop_name,ar,بناية أكسس 3,156101
stops,stop_name,ar,مسجد واحة السيليكون 1,143501
stops,stop_name,ar,واحة السيليكون نورث بارك 1,253101
stops,stop_name,ar,واحة السيليكون برج اس أي تي 1,254101
stops,stop_name,ar,واحة السيليكون برج القصر 1,341501
stops,stop_name,ar,واحة السيليكون اس بي واحة 1,342501
stops,stop_name,ar,واحة السيليكون - مبنى القوس 1,659501
stops,stop_name,ar,واحة السيليكون مسجد الواحة 1,735501
stops,stop_name,ar,واحة السيليكون أفنيو مول 1,687001
stops,stop_name,ar,واحة السيلكون بنك رأس الخيمة المركز الرئيسي,290501
stops,stop_name,ar,واحة السيليكون لاجون,389001
stops,stop_name,ar,واحة السيليكون هاي - بي,393001
stops,stop_name,ar,المبنى الرئيسي واحة السيليكون 1,511501
stops,stop_name,ar,عيادة الصحة المدرسية 1,425001
stops,stop_name,ar,الكرامة - 2-2,435002
stops,stop_name,ar,الكرامة - 1-2,433002
stops,stop_name,ar,محطة حافلات الكرامة 5,132105
stops,stop_name,ar,الكرامة - 1-1,433001
stops,stop_name,ar,الكرامة - 2-1,435001
stops,stop_name,ar,عيادة الصحة المدرسية 2,425002
stops,stop_name,ar,المبنى الرئيسي واحة السيليكون 2,266501
stops,stop_name,ar,واحة السيليكون أفنيو مول 2,687002
stops,stop_name,ar,واحة السيليكون مسجد الواحة 2,735502
stops,stop_name,ar,واحة السيليكون - مبنى القوس 2,659502
stops,stop_name,ar,واحة السيليكون اس بي واحة 2,342502
stops,stop_name,ar,واحة السيليكون برج القصر 2,341502
stops,stop_name,ar,واحة السيليكون برج اس أي تي 2,254102
stops,stop_name,ar,واحة السيليكون نورث بارك 2,253102
stops,stop_name,ar,مدينة دبي الأكاديمية 3,334501
stops,stop_name,ar,مدينة دبي الأكاديمية 2-2,333502
stops,stop_name,ar,مدينة دبي للتعهيد جامعة أميتي دبي 1,221501
stops,stop_name,ar,"مدينة دبي للتعهيد ، دياك هومز 1",584001
stops,stop_name,ar,محطة حافلات الغبيبة 4,385004
stops,stop_name,ar,مدرسة السعيدية 2,434002
stops,stop_name,ar,سوق الكرامة المركزي 2,421002
stops,stop_name,ar,مدخل الكرامة 2,426002
stops,stop_name,ar,مكتب البريد المركزي 2,423002
stops,stop_name,ar,جامعة الوصل 2,237102
stops,stop_name,ar,منطقة القنصليات,402001
stops,stop_name,ar,المجلس الثقافي البريطاني 1,443001
stops,stop_name,ar,مستشفى راشد,442001
stops,stop_name,ar,محطة حافلات سوق الذهب 13,100013
stops,stop_name,ar,جامعة الوصل 1,422001
stops,stop_name,ar,مكتب البريد المركزي 1,423001
stops,stop_name,ar,سوق الكرامة المركزي 1,421001
stops,stop_name,ar,مدينة دبي للتعهيد ـ 4-1,330501
stops,stop_name,ar,جامعة مانيبال 1,255101
stops,stop_name,ar,بتس بلاني 2,331502
stops,stop_name,ar,حرم جامعة هيريوت وات دبي 2,266102
stops,stop_name,ar,مدينة دبي الأكاديمية 1-2,332502
stops,stop_name,ar,جامعة الإمارات للطيران 1,335501
stops,stop_name,ar,جامعة الغرير 2-1,336501
stops,stop_name,ar,جامعة الغرير 3-1,337501
stops,stop_name,ar,كلية دبي للرجال 1-1,338501
stops,stop_name,ar,كلية دبي للرجال 2-1,339501
stops,stop_name,ar,بحيرة واحة السيليكون 1,340501
stops,stop_name,ar,واحة السيليكون حديقة السيليكون 1,267501
stops,stop_name,ar,"محطة حافلات الراشدية ، بوابة 5",961505
stops,stop_name,ar,واحة السيليكون حديقة السيليكون 2,267502
stops,stop_name,ar,بحيرة واحة السيليكون 2,340502
stops,stop_name,ar,كلية دبي للرجال 2-2,339502
stops,stop_name,ar,كلية دبي للرجال 1-2,338502
stops,stop_name,ar,جامعة الغرير 3-2,337502
stops,stop_name,ar,جامعة الغرير 2-2,336502
stops,stop_name,ar,جامعة الإمارات للطيران 2,335502
stops,stop_name,ar,شارع جامعة الغرير,285501
stops,stop_name,ar,مدينة دبي الأكاديمية 1-1,332501
stops,stop_name,ar,حرم جامعة هيريوت وات دبي 1,266101
stops,stop_name,ar,بتس بلاني 1,331501
stops,stop_name,ar,جامعة مانيبال 2,255102
stops,stop_name,ar,محطة حافلات اتصالات 21,215121
stops,stop_name,ar,"القصيص 3 ، شارع 22",356001
stops,stop_name,ar,"القصيص 3 ، مسجد بن طحنون",357001
stops,stop_name,ar,مسجد قطامي السويدي - القصيص 1,313001
stops,stop_name,ar,المدرسة الفنية 1,326001
stops,stop_name,ar,"محيصنة 4, المساكن الجديدة 2",633502
stops,stop_name,ar,مؤسسة المواصلات العامة 1,352501
stops,stop_name,ar,محطة حافلات البراحة 3,200303
stops,stop_name,ar,"خارجي، مبنى المطار 1",647101
stops,stop_name,ar,محطة حافلات أبو هيل 2,195502
stops,stop_name,ar,مدرسة عمر بن الخطاب 2,182002
stops,stop_name,ar,مدرسة السعادة 1,183001
stops,stop_name,ar,مدرسة السعادة 2,184001
stops,stop_name,ar,مساكن الصفية 2,181002
stops,stop_name,ar,هور العنز 3-2,890002
stops,stop_name,ar,هور العنز 2-2,180002
stops,stop_name,ar,هور العنز 4,891001
stops,stop_name,ar,هور العنز 5,892001
stops,stop_name,ar,حديقة الحمرية,165001
stops,stop_name,ar,محطة بترول ايبكو - ابوهيل,164001
stops,stop_name,ar,شارع ابوبكر الصديق 2,142002
stops,stop_name,ar,مدخل المطينة 2,147002
stops,stop_name,ar,شارع المطينة 2,145002
stops,stop_name,ar,برج نهار مول 2,146002
stops,stop_name,ar,برج نهار مول 1,146001
stops,stop_name,ar,المطينة,139001
stops,stop_name,ar,ديرة - دوار السمكة 2,220102
stops,stop_name,ar,النخل 1-1,137001
stops,stop_name,ar,محطة حافلات ميدان الإتحاد 3,123003
stops,stop_name,ar,شارع المطينة 1,145001
stops,stop_name,ar,حديقة المطينة 1,138001
stops,stop_name,ar,مدخل المطينة 1,147001
stops,stop_name,ar,شارع هور العنز,175001
stops,stop_name,ar,هور العنز الدفاع المدني,176001
stops,stop_name,ar,مكتب بريد هور العنز,177001
stops,stop_name,ar,هور العنز1,178001
stops,stop_name,ar,هور العنز 2-1,180001
stops,stop_name,ar,هور العنز 3-1,890001
stops,stop_name,ar,مساكن الصفية 1,181001
stops,stop_name,ar,مدرسة عمر بن الخطاب 1,182001
stops,stop_name,ar,محطة حافلات سوق الذهب 23,100023
stops,stop_name,ar,سوق المرفا ديرة,222201
stops,stop_name,ar,محطة حافلات القصيص 6,378006
stops,stop_name,ar,محيصنة 2 مساكن عمال الغرير 2,317102
stops,stop_name,ar,محيصنة 2 مساكن شركة مقاولات بوهليبة 1,121101
stops,stop_name,ar,القصيص سكن عمال – لامبريل للطاقة المحدودة,315101
stops,stop_name,ar,محيصنة 2 سكن أبيلا 1,165501
stops,stop_name,ar,شارع الجزائر 1-1,306501
stops,stop_name,ar,شارع الجزائر 4-1,309501
stops,stop_name,ar,شارع الخيل 2 بدون توقف 2,999302
stops,stop_name,ar,شارع الخيل 1 بدون توقف 2,999402
stops,stop_name,ar,هايبرماركت جراند بي 1,779001
stops,stop_name,ar,مول ميني جراند,509501
stops,stop_name,ar,هايبرماركت باركو,784001
stops,stop_name,ar,مركز قصر القبائل 1,785001
stops,stop_name,ar,جبل علي الصناعية 11,788001
stops,stop_name,ar,هايبرماركت جراند بي 2,779002
stops,stop_name,ar,شارع الخيل 1 بدون توقف 1,999401
stops,stop_name,ar,شارع الخيل 2 بدون توقف 1,999301
stops,stop_name,ar,شارع الجزائر 3-2,308502
stops,stop_name,ar,شارع الجزائر 2-2,307502
stops,stop_name,ar,محيصنة 2 سكن أبيلا 2,165502
stops,stop_name,ar,محطة ديرة سيتي سنتر 4,161504
stops,stop_name,ar,وزارة البيئة 2,187002
stops,stop_name,ar,مركز البخيت 2,152002
stops,stop_name,ar,مركز حمر عين 2,148002
stops,stop_name,ar,المركزي 1,150001
stops,stop_name,ar,شارع ابوبكر الصديق 1,142001
stops,stop_name,ar,مسجد البراحة 1,545501
stops,stop_name,ar,مكتب بريد ابوهيل 2,167002
stops,stop_name,ar,مكتب بريد ابوهيل 1,167001
stops,stop_name,ar,المركزي 2,150002
stops,stop_name,ar,مركز حمر عين 1,148001
stops,stop_name,ar,مجمع دبي للاستثمار 1,983001
stops,stop_name,ar,مصنع طابوق إنسيوليت 2,554502
stops,stop_name,ar,سكن عمال دبي للمقاولات 2,555502
stops,stop_name,ar,مصانع البحار السبع للصلب 2,500502
stops,stop_name,ar,2 سكن عمال ديبا للمقاولات,552502
stops,stop_name,ar,سكن عمال شوبا للمقاولات 2,551502
stops,stop_name,ar,شركة ميناء سعيد للنقل,538101
stops,stop_name,ar,جبل علي الصناعية يني مكس 1,524101
stops,stop_name,ar,جبل علي الصناعية أيسوفوم 1,523101
stops,stop_name,ar,سوليكو 2,976002
stops,stop_name,ar,مصنع فالكون للكيماويات 2,975002
stops,stop_name,ar,أمصار للصناعات الخشبية 2,973002
stops,stop_name,ar,مجموعة لاندمارك 2,781002
stops,stop_name,ar,مساكن عمال نزل 2,783002
stops,stop_name,ar,سوبرماركت خليج المدينة 2,782002
stops,stop_name,ar,منطقة جبل علي الصناعية - بي إتش سي,600501
stops,stop_name,ar,محطة حافلات الغبيبة 46,385046
stops,stop_name,ar,دائرة الصحة 1,417001
stops,stop_name,ar,محطة حافلات مترو ماكس جهة الشمال,461001
stops,stop_name,ar,مجموعة لاندمارك 1,781001
stops,stop_name,ar,سوبرماركت خليج المدينة 1,782001
stops,stop_name,ar,مساكن عمال نزل 1,783001
stops,stop_name,ar,دتكو 1,972001
stops,stop_name,ar,أمصار للصناعات الخشبية 1,973001
stops,stop_name,ar,مصنع فالكون للكيماويات 1,975001
stops,stop_name,ar,سوليكو 1,976001
stops,stop_name,ar,سكن عمال شوبا للمقاولات 1,551501
stops,stop_name,ar,سكن عمال ديبا للمقاولات 1,552501
stops,stop_name,ar,مصانع البحار السبع للصلب 1,500501
stops,stop_name,ar,سكن عمال دبي للمقاولات 1,555501
stops,stop_name,ar,مصنع طابوق إنسيوليت 1,554501
stops,stop_name,ar,منطقة دبي للتعهيد ــ 2-2,328502
stops,stop_name,ar,مدينة دبي للتعهيد ــ 1-2,327502
stops,stop_name,ar,شارع المنامة 6-2,174002
stops,stop_name,ar,شارع نواكشوط 1,895201
stops,stop_name,ar,مدرسة البحث العلمي 2,118502
stops,stop_name,ar,محطة حافلات اتصالات 22,215122
stops,stop_name,ar,مدرسة البحث العلمي 1,118501
stops,stop_name,ar,شارع نواكشوط 2,895202
stops,stop_name,ar,الورقاء شارع 25-1,119501
stops,stop_name,ar,الورقاء شارع 25-2,119701
stops,stop_name,ar,الورقاء شارع 25-3,119901
stops,stop_name,ar,شارع المنامة 6-1,174001
stops,stop_name,ar,مدينة دبي للتعهيد ـ 1-1,327501
stops,stop_name,ar,محطة حافلات اتصالات 23,215123
stops,stop_name,ar,محيصنة 2 جراند سيتي مول 1,122101
stops,stop_name,ar,المحيصنة 2 المدينة سوبر ماركت 2,374001
stops,stop_name,ar,محيصنة 2 مساكن عمال كلداري 1,263501
stops,stop_name,ar,محيصنة 2 مساكن عمال بايونير 1,617001
stops,stop_name,ar,محيصنة 2 مساكن عمال قرقاش,620001
stops,stop_name,ar,محيصنة 2 المركز الطبي,122001
stops,stop_name,ar,محيصنة 2 مركز اللياقة الطبية,638501
stops,stop_name,ar,محيصنة 2 سكن موظفي بلدية دبي 1,369001
stops,stop_name,ar,محيصنة 2 سكن موظفي بلدية دبي 2,370001
stops,stop_name,ar,محيصنة 2 مساكن عمال الكندي,371001
stops,stop_name,ar,محيصنة 2 مساكن عمال بايونير 2,617002
stops,stop_name,ar,محيصنة 2 مساكن عمال كلداري 2,263502
stops,stop_name,ar,محيصنة 2 المدينة المنورة سوبر ماركت,289501
stops,stop_name,ar,محيصنة 2 مساكن شركة مقاولات بوهليبة 2,121102
stops,stop_name,ar,محيصنة 2 جراند سيتي مول 2,122102
stops,stop_name,ar,شارع الجزائر 5-1,400501
stops,stop_name,ar,محطة حافلات الغبيبة 17,385017
stops,stop_name,ar,محطة حافلات مترو شرف دي جي 2-1,203101
stops,stop_name,ar,المنخول شارع 7-1-1,283101
stops,stop_name,ar,المنخول شارع 12أ 1-1,284101
stops,stop_name,ar,المنخول شارع 12أ 2-1,285101
stops,stop_name,ar,سنتر بوينت - المنخول 2,414002
stops,stop_name,ar,شارع عبد الله عمران تريم 1,232501
stops,stop_name,ar,قرية دبي للمعرفة بلوك 3-2,187502
stops,stop_name,ar,مركز المؤتمرات قرية دبي للمعرفة 2,299002
stops,stop_name,ar,قرية المعرفة ــ البوابة الرئيسية 2,235502
stops,stop_name,ar,مدينة دبي للأنترنت ـ شلم برغ 1,240501
stops,stop_name,ar,مدينة دبي للأنترنت ــ مبنى المعلومات التقنية 1,233501
stops,stop_name,ar,مدينة دبي الاعلامية 2,693002
stops,stop_name,ar,مدينة دبي الاعلامية 1,693001
stops,stop_name,ar,مبنى مدينة دبي للاعلام 14,358501
stops,stop_name,ar,الجمعية الدولية للإعلان,568501
stops,stop_name,ar,مدينة دبي للأنترنت ــ مبنى المعلومات التقنية 2,233502
stops,stop_name,ar,مدينة دبي للانترنيت بناية 9,179001
stops,stop_name,ar,مدينة دبي للانترنيت بناية 8,178501
stops,stop_name,ar,مدينة دبي للانترنيت بناية 5,177501
stops,stop_name,ar,محطة حافلات مترو الخيل جهة الشمال,575501
stops,stop_name,ar,برج شذى,450501
stops,stop_name,ar,برج الثريا,172001
stops,stop_name,ar,مدينة دبي للانترنيت بناية 1,282101
stops,stop_name,ar,مدينة دبي للأنترنت ـ شلم برغ 2,240502
stops,stop_name,ar,قرية المعرفة ــ البوابة الرئيسية 1,235501
stops,stop_name,ar,مركز المؤتمرات قرية دبي للمعرفة,299001
stops,stop_name,ar,قرية دبي للمعرفة بلوك 3,187501
stops,stop_name,ar,شارع عبد الله عمران تريم 2,232502
stops,stop_name,ar,سنتر بوينت - المنخول 1,414001
stops,stop_name,ar,المنخول شارع 12أ 2-2,285102
stops,stop_name,ar,المنخول شارع 12أ 1-2,284102
stops,stop_name,ar,المنخول شارع 7-1-2,283102
stops,stop_name,ar,محطة حافلات مترو أم الشيف جهة الجنوب,954501
stops,stop_name,ar,1 حديقة الذهب والالماس,662001
stops,stop_name,ar,القوز شركة تعبئة المياه الصرفة 2,872001
stops,stop_name,ar,القوز مدرسة دبي لتعليم قيادة السيارات 1,859001
stops,stop_name,ar,الكرستال الكلاسيكي 1,657001
stops,stop_name,ar,اي تي أ صناعة مفاتيح التشغيل 2,856001
stops,stop_name,ar,إي تي أ برفايل 2,660002
stops,stop_name,ar,القوز مول 2,659002
stops,stop_name,ar,اطلس للخدمات البحرية2,666002
stops,stop_name,ar,سكن عمال شركة الاسمنت الوطنية2,665002
stops,stop_name,ar,سكن موظفي شركة سفن آب 2,664002
stops,stop_name,ar,سكن موظفي هليتون جميرا,636001
stops,stop_name,ar,محطة إيواء القوز 1,674001
stops,stop_name,ar,شركة الحبتور للمعدات 1,675001
stops,stop_name,ar,سكن عمال شركة رجيد للمقاولات 1,676001
stops,stop_name,ar,القوز الإمارات للزجاج 1,677001
stops,stop_name,ar,القوز مستودعات شويترام 1,173501
stops,stop_name,ar,القوز داينمك للصناعات,131501
stops,stop_name,ar,ايبكس للصناعات الاسمنتية,132501
stops,stop_name,ar,"القوز, عيادة علم الأمراض الخدمية 1",133501
stops,stop_name,ar,القوز المجرة للصناعات الورقية,134501
stops,stop_name,ar,القوز الإمارات للزجاج 2,244102
stops,stop_name,ar,القوز شركة الشامسي لتصنيع الفولاذ,855001
stops,stop_name,ar,القوز شركة الشيراوي للمعدات 2,979002
stops,stop_name,ar,االقوز تامكس 1,852001
stops,stop_name,ar,القوز للخرسان الجاهزة أزاني 1,851501
stops,stop_name,ar,القوز شركة تعبئة المياه الصرفة 1,872002
stops,stop_name,ar,حديقة الذهب والالماس 2,662002
stops,stop_name,ar,محطة حافلات مترو دانوب جهة الشمال,610101
stops,stop_name,ar,سينما دنيا,750001
stops,stop_name,ar,مركز التدريب - المنطقة الحرة 2,749002
stops,stop_name,ar,منطقة التفتيش الجمركي 2,748002
stops,stop_name,ar,مركز النابودة للشحن 2,614502
stops,stop_name,ar,إدجت موراي للحديد 2,590502
stops,stop_name,ar,جبل علي المنطقة الحرة شارع إن 300 2,602502
stops,stop_name,ar,دي سي إف سي اللوجستية 2,577502
stops,stop_name,ar,دوار ن300 13-2,615502
stops,stop_name,ar,شركة المعدات الدولية 2,598502
stops,stop_name,ar,لوسي لتوصيل الكهرباء 2,608502
stops,stop_name,ar,فارما كير 2,623502
stops,stop_name,ar,محطة حافلات مترو الإمارات العربية المتحدة للصرافة,599501
stops,stop_name,ar,شركة جلوبال لينك الغربية للشحن,595501
stops,stop_name,ar,فارما كير 1,623501
stops,stop_name,ar,لوسي لتوصيل الكهرباء 1,608501
stops,stop_name,ar,شركة المعدات الدولية 1,598501
stops,stop_name,ar,جبل علي المنطقة الحرة محطة بترول إينوك,352001
stops,stop_name,ar,جون كران الشرق الأوسط,607501
stops,stop_name,ar,مجموعة شركات حول العالم للنقل,626501
stops,stop_name,ar,سي دبليو تي اللوجستية,499501
stops,stop_name,ar,العمل للشحن,161101
stops,stop_name,ar,ايمرسون,162101
stops,stop_name,ar,السكن الجنوبي للمنطقة الحرة لجبل علي,163101
stops,stop_name,ar,قمة الصلب,164101
stops,stop_name,ar,ميدست للمعادن,613501
stops,stop_name,ar,"المنطقة الحرة, شركة الحديد المتميز",621501
stops,stop_name,ar,نافكو دوار الساعة 1,353001
stops,stop_name,ar,نافكو دوار الساعة 2,353002
stops,stop_name,ar,شركة جي إي إل,605501
stops,stop_name,ar,أي إم إل,610501
stops,stop_name,ar,الراس لتجارة الحديد,492501
stops,stop_name,ar,نوبلس الصناعية المحدودة,616501
stops,stop_name,ar,بريدج واي للصناعات,497501
stops,stop_name,ar,دوار ن300 13-1,615501
stops,stop_name,ar,دي سي إف سي اللوجستية 1,577501
stops,stop_name,ar,جبل علي المنطقة الحرة شارع إن 300 1,602501
stops,stop_name,ar,إدجت موراي للحديد 1,590501
stops,stop_name,ar,مركز النابودة للشحن 1,614501
stops,stop_name,ar,شركة بي ام ايه المحدودة,747001
stops,stop_name,ar,منطقة التفتيش الجمركي 1,748001
stops,stop_name,ar,محطة حافلات ابن بطوطه 6,903506
stops,stop_name,ar,الحدائق جبل علي -1,706001
stops,stop_name,ar,الحدائق جبل علي - 2,708001
stops,stop_name,ar,الحدائق جبل علي - 3,709001
stops,stop_name,ar,الحدائق جبل علي - 4,710001
stops,stop_name,ar,ديسكفري جاردنز 1,718501
stops,stop_name,ar,ديسكفري جاردنز 2,719501
stops,stop_name,ar,ديسكفري جاردنز 3,720501
stops,stop_name,ar,ديسكفري جاردنز 4,721501
stops,stop_name,ar,ديسكفري جاردنز 5,722501
stops,stop_name,ar,ديسكفري جاردنز 6,151101
stops,stop_name,ar,ديسكفري جاردنز 7,724501
stops,stop_name,ar,ديسكفري جاردنز 8,725501
stops,stop_name,ar,ديسكفري جاردنز 9,726501
stops,stop_name,ar,ديسكفري جاردنز 10,727501
stops,stop_name,ar,محطة حافلات مترو الفرجان 1,158101
stops,stop_name,ar,ديسكفري جاردنز 12-1,159101
stops,stop_name,ar,محطة حافلات مترو ديسكفري جاردنز 1,518101
stops,stop_name,ar,ديسكفري جاردنز 13,728501
stops,stop_name,ar,ديسكفري جاردنز 14-1,729501
stops,stop_name,ar,محطة حافلات مترو الحدائق 1,730501
stops,stop_name,ar,ديسكفري جاردنز 16-1,160101
stops,stop_name,ar,المروج - مدرسة دبـي البريطانية,535501
stops,stop_name,ar,المروج - مركز المدينة 2,534502
stops,stop_name,ar,الينابيع - بوابة الدخول 3-1,533501
stops,stop_name,ar,المروج - بوابة الدخول 7-1,532501
